KodePajak;KodeTransaksi;KodeStatus;KodeDokumen;FlagVAT;NPWP / Nomor Paspor;Lawan Transaksi;Nomor Faktur / Dokumen;Jenis Dokumen;Nomor Faktur Pengganti / Retur;Jenis Dokumen Dokumen Pengganti / Retur;Tanggal Faktur / Dokumen;TanggalSSP;MasaPajak;TahunPajak;Pembetulan;DPP;PPN;PPnBM
B;2;1;1;0;010619740057000;PT. YAKULT INDONESIA PERSADA;010.901-13.40462094;0;;;30/07/2013;;0707;2013;1;869318;86932;0
B;2;1;1;0;011433638605000;PT.WELCO;010.901-13.72399420;0;;;22/07/2013;;0707;2013;1;875292;87529;0
B;2;1;1;0;011433638605000;PT.WELCO;010.900-13.31305124;0;;;09/07/2013;;0707;2013;1;976752;97675;0
B;2;1;1;0;011433638605000;PT.WELCO;010.900-13.31305075;0;;;04/07/2013;;0707;2013;1;1203156;120316;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411482;0;;;01/07/2013;;0707;2013;1;1660843;166084;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411481;0;;;01/07/2013;;0707;2013;1;2944807;294481;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411483;0;;;01/07/2013;;0707;2013;1;1864448;186445;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411484;0;;;01/07/2013;;0707;2013;1;1095666;109567;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411488;0;;;04/07/2013;;0707;2013;1;1590695;159070;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411487;0;;;04/07/2013;;0707;2013;1;2898200;289820;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411489;0;;;04/07/2013;;0707;2013;1;180360;18036;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411486;0;;;04/07/2013;;0707;2013;1;1457112;145711;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.900-13.30411485;0;;;04/07/2013;;0707;2013;1;2826737;282674;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53358999;0;;;11/07/2013;;0707;2013;1;476930;47693;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53389275;0;;;18/07/2013;;0707;2013;1;2533603;253360;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53389278;0;;;18/07/2013;;0707;2013;1;3146794;314679;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53389277;0;;;18/07/2013;;0707;2013;1;2537432;253743;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53389279;0;;;18/07/2013;;0707;2013;1;4240615;424061;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53389276;0;;;18/07/2013;;0707;2013;1;2447820;244782;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53358996;0;;;11/07/2013;;0707;2013;1;1895968;189597;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53358998;0;;;11/07/2013;;0707;2013;1;1977297;197730;0
B;2;1;1;0;015268626092000;PT. WINGS SURYA;010.901-13.53358997;0;;;11/07/2013;;0707;2013;1;1870727;187073;0
B;2;1;1;0;312479413618000;PT. WADAH PANGAN MAKMUR;010.900-13.70177152;0;;;20/07/2013;;0707;2013;1;282150;28215;0
B;2;1;1;0;184423606618000;ROBERTUS LIANGGONO LUKITO / UD. VESTA COSMETIC;010.900-13.00151599;0;;;21/06/2013;;0707;2013;1;373090;37310;0
B;2;1;1;0;015950652511000;PT. TARUNA KUSUMA PURINUSA;010.900-13.16595430;0;;;01/07/2013;;0707;2013;1;1482622;148262;0
B;2;1;1;0;015950652511000;PT. TARUNA KUSUMA PURINUSA;010.900-13.16596507;0;;;03/07/2013;;0707;2013;1;1374902;137490;0
B;2;1;1;0;020542197604000;PT. TRIJAYA INDO PRATAMA;010.900-13.98088829;0;;;10/07/2013;;0707;2013;1;1728987;172899;0
B;2;1;1;0;020542197604000;PT. TRIJAYA INDO PRATAMA;010.900-13.98090443;0;;;17/07/2013;;0707;2013;1;1130343;113034;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13956081;0;;;16/07/2013;;0707;2013;1;1100829;110083;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13956083;0;;;16/07/2013;;0707;2013;1;843818;84382;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622981;0;;;10/07/2013;;0707;2013;1;179195;17920;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09661603;0;;;02/07/2013;;0707;2013;1;239236;23924;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09616017;0;;;02/07/2013;;0707;2013;1;289364;28936;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622401;0;;;02/07/2013;;0707;2013;1;118140;11814;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622393;0;;;09/07/2013;;0707;2013;1;1331639;133164;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622391;0;;;09/07/2013;;0707;2013;1;360847;36085;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622392;0;;;09/07/2013;;0707;2013;1;783228;78323;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.900-13.09622390;0;;;09/07/2013;;0707;2013;1;282933;28293;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13964365;0;;;22/07/2013;;0707;2013;1;118140;11814;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13962346;0;;;20/07/2013;;0707;2013;1;408618;40862;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13961338;0;;;19/07/2013;;0707;2013;1;782945;78295;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13971834;0;;;27/07/2013;;0707;2013;1;435770;43577;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13971837;0;;;27/07/2013;;0707;2013;1;258631;25863;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13971835;0;;;27/07/2013;;0707;2013;1;1114558;111456;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13971836;0;;;27/07/2013;;0707;2013;1;423260;42326;0
B;2;1;1;0;013280250054000;PT. TIGARAKSA SATRIA;010.901-13.13956082;0;;;16/07/2013;;0707;2013;1;929410;92941;0
B;2;1;1;0;015925787604000;PT. TIRTA PRIMA RASA;010.900-13.77338835;0;;;13/07/2013;;0707;2013;1;886236;88624;0
B;2;1;1;0;015925787604000;PT. TIRTA PRIMA RASA;010.900-13.77338836;0;;;13/07/2013;;0707;2013;1;1258254;125825;0
B;2;1;1;0;015925787604000;PT. TIRTA PRIMA RASA;010.900-13.77339623;0;;;18/07/2013;;0707;2013;1;853918;85392;0
B;2;1;1;0;015925787604000;PT. TIRTA PRIMA RASA;010.900-13.77337524;0;;;05/07/2013;;0707;2013;1;1312833;131283;0
B;2;1;1;0;015925787604000;PT. TIRTA PRIMA RASA;010.901-13.36757905;0;;;25/07/2013;;0707;2013;1;899165;89916;0
B;2;1;1;0;013012463073000;PT. UNITED DICO CITAS;010.900-13.00369183;0;;;20/07/2013;;0707;2013;1;780000;78000;0
B;2;1;1;0;013012463073000;PT. UNITED DICO CITAS;010.900-13.00369229;0;;;20/07/2013;;0707;2013;1;156000;15600;0
B;2;1;1;0;013012463073000;PT. UNITED DICO CITAS;010.900-13.00368159;0;;;15/07/2013;;0707;2013;1;312000;31200;0
B;2;1;1;0;011185659054000;PT. ULTRAJAYA MILK INDUSTRI & TRAD CO;010.900-13.50371415;0;;;15/07/2013;;0707;2013;1;3495273;349527;0
B;2;1;1;0;011185659054000;PT. ULTRAJAYA MILK INDUSTRI & TRAD CO;010.900-13.50339741;0;;;08/07/2013;;0707;2013;1;3007854;300785;0
B;2;1;1;0;011185659054000;PT. ULTRAJAYA MILK INDUSTRI & TRAD CO;010.901-13.73387226;0;;;19/07/2013;;0707;2013;1;3285600;328560;0
B;2;1;1;0;011185659054000;PT. ULTRAJAYA MILK INDUSTRI & TRAD CO;010.901-13.73412696;0;;;27/07/2013;;0707;2013;1;2578909;257891;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061676;0;;;26/07/2013;;0707;2013;1;924905;92490;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061565;0;;;26/07/2013;;0707;2013;1;1782861;178286;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060984;0;;;19/07/2013;;0707;2013;1;1796070;179607;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061040;0;;;19/07/2013;;0707;2013;1;2060673;206067;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059846;0;;;06/07/2013;;0707;2013;1;2496897;249689;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059809;0;;;06/07/2013;;0707;2013;1;171054;17105;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059455;0;;;05/07/2013;;0707;2013;1;1055205;105520;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059568;0;;;03/07/2013;;0707;2013;1;1306221;130622;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16042851;0;;;28/06/2013;;0707;2013;1;1866029;186602;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059557;0;;;01/07/2013;;0707;2013;1;1990430;199043;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059619;0;;;01/07/2013;;0707;2013;1;2640024;264002;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060094;0;;;11/07/2013;;0707;2013;1;475721;47572;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060219;0;;;11/07/2013;;0707;2013;1;830709;83070;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060378;0;;;12/07/2013;;0707;2013;1;4519934;451993;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060379;0;;;12/07/2013;;0707;2013;1;698800;69880;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060368;0;;;12/07/2013;;0707;2013;1;612864;61286;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060377;0;;;12/07/2013;;0707;2013;1;465270;46527;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060423;0;;;15/07/2013;;0707;2013;1;856390;85639;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060424;0;;;15/07/2013;;0707;2013;1;455225;45522;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060422;0;;;15/07/2013;;0707;2013;1;1393967;139396;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060441;0;;;15/07/2013;;0707;2013;1;278712;27871;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059396;0;;;01/07/2013;;0707;2013;1;1982780;198278;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059859;0;;;06/07/2013;;0707;2013;1;756355;75635;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059835;0;;;06/07/2013;;0707;2013;1;1172262;117226;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059984;0;;;06/07/2013;;0707;2013;1;6105098;610509;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059832;0;;;06/07/2013;;0707;2013;1;2500818;250081;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059836;0;;;06/07/2013;;0707;2013;1;2286415;228641;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16059831;0;;;06/07/2013;;0707;2013;1;797128;79712;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16060965;0;;;19/07/2013;;0707;2013;1;250447;25044;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061004;0;;;19/07/2013;;0707;2013;1;1431578;143157;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061003;0;;;19/07/2013;;0707;2013;1;1533651;153365;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061005;0;;;19/07/2013;;0707;2013;1;892365;89236;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061035;0;;;22/07/2013;;0707;2013;1;2743485;274348;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061034;0;;;22/07/2013;;0707;2013;1;1216424;121642;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061136;0;;;23/07/2013;;0707;2013;1;960387;96038;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061612;0;;;26/07/2013;;0707;2013;1;1422914;142291;0
B;2;1;1;0;018852632007000;PT. UNIRAMA DUTA NIAGA;010.901-13.16061613;0;;;26/07/2013;;0707;2013;1;3625959;362595;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94382898;0;;;25/07/2013;;0707;2013;1;1103647;110365;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94381537;0;;;04/07/2013;;0707;2013;1;1190085;119008;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94381276;0;;;01/07/2013;;0707;2013;1;981825;98182;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.44480110;0;;;18/06/2013;;0707;2013;1;4112737;411274;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94382331;0;;;18/07/2013;;0707;2013;1;183273;18327;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94382401;0;;;18/07/2013;;0707;2013;1;1194436;119444;0
B;2;1;1;0;016730426431000;PT. SINAR NIAGA SEJAHTERA;010.900-13.94381998;0;;;11/07/2013;;0707;2013;1;676445;67645;0
B;2;1;1;0;028245140614000;CV. SINAR INTI MAKMUR ABADI;010.901-13.19799741;0;;;15/07/2013;;0707;2013;1;236607;23661;0
B;2;1;1;0;028245140614000;CV. SINAR INTI MAKMUR ABADI;010.901-13.19799740;0;;;15/07/2013;;0707;2013;1;156545;15655;0
B;2;1;1;0;028245140614000;CV. SINAR INTI MAKMUR ABADI;010.901-13.19799742;0;;;15/07/2013;;0707;2013;1;639600;63960;0
B;2;1;1;0;028245140614000;CV. SINAR INTI MAKMUR ABADI;010.901-13.19799777;0;;;20/07/2013;;0707;2013;1;704902;70490;0
B;2;1;1;0;028172096613000;PT. SAKAJAJA MAKMUR ABADI;010.901-13.22537663;0;;;19/07/2013;;0707;2013;1;1354912;135491;0
B;2;1;1;0;028172096613000;PT. SAKAJAJA MAKMUR ABADI;010.900-13.64074275;0;;;24/06/2013;;0707;2013;1;147388;14739;0
B;2;1;1;0;028172096613000;PT. SAKAJAJA MAKMUR ABADI;010.901-13.22526963;0;;;02/07/2013;;0707;2013;1;806666;80667;0
B;2;1;1;0;028172096613000;PT. SAKAJAJA MAKMUR ABADI;010.901-13.22526583;0;;;02/07/2013;;0707;2013;1;1354912;135491;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.901-13.50271784;0;;;02/07/2013;;0707;2013;1;921818;92181;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.901-13.50271785;0;;;02/07/2013;;0707;2013;1;966590;96659;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.901-13.50272120;0;;;11/07/2013;;0707;2013;1;1418181;141818;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.900-13.70208085;0;;;27/06/2013;;0707;2013;1;110000;11000;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.900-13.70207652;0;;;17/06/2013;;0707;2013;1;81818;8181;0
B;2;1;1;0;016616773643000;PT. SENTRALSARI PRIMASENTOSA;010.900-13.70207393;0;;;07/06/2013;;0707;2013;1;63636;6363;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43136859;0;;;19/07/2013;;0707;2013;1;302399;30240;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43136860;0;;;19/07/2013;;0707;2013;1;1038944;103894;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43136858;0;;;19/07/2013;;0707;2013;1;486006;48601;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43134341;0;;;06/07/2013;;0707;2013;1;868690;86869;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43134351;0;;;06/07/2013;;0707;2013;1;759031;75903;0
B;2;1;1;0;017761552038000;SO GOOD FOOD;010.900-13.43134917;0;;;06/07/2013;;0707;2013;1;232101;23210;0
B;2;1;1;0;021698881615000;PT. SAKA SUKSES SENTAUSA;010.900-13.90540116;0;;;11/07/2013;;0707;2013;1;230455;23045;0
B;2;1;1;0;013626072073000;PT. SAI INDONESIA ;010.901-13.46858652;0;;;09/07/2013;;0707;2013;1;1062600;106260;0
B;2;1;1;0;013626072073000;PT. SAI INDONESIA ;010.901-13.46865041;0;;;16/07/2013;;0707;2013;1;1128617;112862;0
B;2;1;1;0;013626072073000;PT. SAI INDONESIA ;010.901-13.46876457;0;;;26/07/2013;;0707;2013;1;389038;38904;0
B;2;1;1;0;022091045614000;CV. SURYA AGUNG;010.900-13.81220305;0;;;07/06/2013;;0707;2013;1;2779422;277942;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53167746;0;;;10/07/2013;;0707;2013;1;396808;39681;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53167747;0;;;10/07/2013;;0707;2013;1;757707;75771;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53168372;0;;;27/07/2013;;0707;2013;1;396808;39681;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53168384;0;;;29/07/2013;;0707;2013;1;352739;35274;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53168307;0;;;25/07/2013;;0707;2013;1;314919;31492;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53168529;0;;;31/07/2013;;0707;2013;1;353784;35378;0
B;2;1;1;0;011221918614000;PT. SINAR REJO FARMA;010.901-13.53168530;0;;;31/07/2013;;0707;2013;1;551154;55115;0
B;2;1;1;0;010029601092000;PT. SINAR SOSRO;010.901-13.21293665;0;;;27/07/2013;;0707;2013;1;642182;64217;0
B;2;1;1;0;010029601092000;PT. SINAR SOSRO;010.901-13.21293433;0;;;20/07/2013;;0707;2013;1;800728;80071;0
B;2;1;1;0;010029601092000;PT. SINAR SOSRO;010.901-13.21293093;0;;;13/07/2013;;0707;2013;1;525817;52580;0
B;2;1;1;0;010029601092000;PT. SINAR SOSRO;010.901-13.21293096;0;;;13/07/2013;;0707;2013;1;472538;47254;0
B;2;1;1;0;010029601092000;PT. SINAR SOSRO;010.900-13.01777492;0;;;05/07/2013;;0707;2013;1;879274;87927;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82900479;0;;;05/07/2013;;0707;2013;1;1198975;119897;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82900161;0;;;04/07/2013;;0707;2013;1;451936;45194;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82900160;0;;;04/07/2013;;0707;2013;1;1058003;105800;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82900488;0;;;06/07/2013;;0707;2013;1;368640;36864;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82899754;0;;;02/07/2013;;0707;2013;1;2374767;237477;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82899753;0;;;02/07/2013;;0707;2013;1;436364;43636;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82899752;0;;;02/07/2013;;0707;2013;1;1062975;106298;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82901392;0;;;13/07/2013;;0707;2013;1;345600;34560;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82901359;0;;;12/07/2013;;0707;2013;1;890247;89025;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82901343;0;;;12/07/2013;;0707;2013;1;1224215;122422;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82901290;0;;;12/07/2013;;0707;2013;1;826909;82691;0
B;2;1;1;0;065258535614000;LINDAWATI;010.900-13.82901360;0;;;12/07/2013;;0707;2013;1;509792;50979;0
B;2;1;1;0;019892728007000;PT. SATRIA TUGU TRANS CIPTA;010.901-13.04973566;0;;;09/07/2013;;0707;2013;1;1381610;138161;0
B;2;1;1;0;019892728007000;PT. SATRIA TUGU TRANS CIPTA;010.901-13.04975218;0;;;18/07/2013;;0707;2013;1;1803420;180342;0
B;2;1;1;0;019892728007000;PT. SATRIA TUGU TRANS CIPTA;010.900-13.20275619;0;;;03/07/2013;;0707;2013;1;2045160;204516;0
B;2;1;1;0;019892728007000;PT. SATRIA TUGU TRANS CIPTA;010.900-13.20275618;0;;;03/07/2013;;0707;2013;1;1372800;137280;0
B;2;1;1;0;022573034607000;PT. SURYA SINAR BERLIAN;010.900-13.52553606;0;;;05/07/2013;;0707;2013;1;594405;59440;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681219;0;;;08/07/2013;;0707;2013;1;676729;67673;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681220;0;;;08/07/2013;;0707;2013;1;2690095;269009;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01680348;0;;;03/07/2013;;0707;2013;1;576000;57600;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01679763;0;;;01/07/2013;;0707;2013;1;828931;82893;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01679760;0;;;01/07/2013;;0707;2013;1;5497065;549706;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01679762;0;;;01/07/2013;;0707;2013;1;1918145;191814;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01679761;0;;;01/07/2013;;0707;2013;1;1034303;103430;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681957;0;;;12/07/2013;;0707;2013;1;503361;50336;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681959;0;;;12/07/2013;;0707;2013;1;438390;43839;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681958;0;;;12/07/2013;;0707;2013;1;721354;72135;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.01681960;0;;;12/07/2013;;0707;2013;1;1396325;139632;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.71869691;0;;;26/07/2013;;0707;2013;1;504346;50435;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.71869692;0;;;26/07/2013;;0707;2013;1;1059221;105922;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.71869694;0;;;26/07/2013;;0707;2013;1;2745334;274533;0
B;2;1;1;0;014799365631000;PT. SAKTI SETIA SANTOSA;010.901-13.71869693;0;;;26/07/2013;;0707;2013;1;442692;44269;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.901-13.17203414;0;;;26/07/2013;;0707;2013;1;1595611;159561;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.901-13.17203415;0;;;26/07/2013;;0707;2013;1;4647524;464752;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.901-13.17117215;0;;;23/07/2013;;0707;2013;1;1498107;149811;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.901-13.17117216;0;;;23/07/2013;;0707;2013;1;1765226;176523;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38252262;0;;;11/07/2013;;0707;2013;1;910064;91006;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38252264;0;;;11/07/2013;;0707;2013;1;895487;89549;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38252263;0;;;11/07/2013;;0707;2013;1;1567895;156790;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38276047;0;;;12/07/2013;;0707;2013;1;447949;44795;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38092470;0;;;03/07/2013;;0707;2013;1;1342065;134207;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38092471;0;;;03/07/2013;;0707;2013;1;3354423;335442;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38092472;0;;;03/07/2013;;0707;2013;1;715222;71522;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38092469;0;;;03/07/2013;;0707;2013;1;4852879;485288;0
B;2;1;1;0;012441242031000;PT. ARTA BOGA CEMERLANG;010.900-13.38160840;0;;;06/07/2013;;0707;2013;1;1269544;126954;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814538;0;;;05/07/2013;;0707;2013;1;259953;25995;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814338;0;;;05/07/2013;;0707;2013;1;1605439;160544;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814339;0;;;05/07/2013;;0707;2013;1;5350724;535072;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814765;0;;;11/07/2013;;0707;2013;1;161502;16150;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814744;0;;;11/07/2013;;0707;2013;1;494931;49493;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74814764;0;;;11/07/2013;;0707;2013;1;3653230;365323;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74815050;0;;;19/07/2013;;0707;2013;1;2550158;255016;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74815048;0;;;19/07/2013;;0707;2013;1;490680;49068;0
